domain,domain_length,subdomain_count,has_suspicious_keywords,A_record_count,ttl_avg,has_multiple_A_records,CNAME_count,MX_count,NS_count,TXT_count,has_AAAA,symbol_ratio,whois_days_to_expire,whois_success
influencertoday.co.uk,21.0,1.0,0.0,1.0,1799.0,0.0,0.0,5.0,2.0,1.0,0.0,2.0,126.0,1.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
logis-prbl.com,14.0,0.0,0.0,1.0,300.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,360.0,1.0
,,,,,,,,,,,,,,
webflow.io,10.0,0.0,0.0,3.0,60.0,1.0,0.0,5.0,2.0,2.0,0.0,1.0,-1.0,0.0
planification-urgence.com,25.0,0.0,0.0,1.0,900.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,355.0,1.0
,,,,,,,,,,,,,,
mrelay-pro.com,14.0,0.0,0.0,1.0,43200.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,360.0,1.0
,,,,,,,,,,,,,,
typedream.app,13.0,0.0,0.0,1.0,300.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,-1.0,0.0
pl-kategorie540726707465912.shop,32.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,360.0,1.0
pl-oferta8352723.shop,21.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,358.0,1.0
pl-kategorie9841872416728349842.shop,36.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,360.0,1.0
,,,,,,,,,,,,,,
regler-son-peage.com,20.0,0.0,0.0,1.0,900.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,360.0,1.0
,,,,,,,,,,,,,,
locker-renouv.info,18.0,0.0,0.0,1.0,900.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,-1.0,0.0
interiakastliveretsbrokeers.com,31.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,359.0,1.0
,,,,,,,,,,,,,,
interiakastliverecsbrokeers.com,31.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,359.0,1.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
crazydomains.com,16.0,0.0,0.0,2.0,300.0,1.0,0.0,1.0,2.0,9.0,0.0,1.0,2637.0,1.0
,,,,,,,,,,,,,,
godaddysites.com,16.0,0.0,0.0,2.0,3600.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,2615.0,1.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
studio.site,11.0,0.0,0.0,1.0,600.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,-1.0,0.0
,,,,,,,,,,,,,,
flotek.com.np,13.0,1.0,0.0,1.0,14400.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,-1.0,0.0
elpathwayigcse.com,18.0,0.0,0.0,1.0,14400.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,264.0,1.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
schaengold.com,14.0,0.0,0.0,1.0,14400.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,338.0,1.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
ccmsblr.com,11.0,0.0,0.0,1.0,14400.0,0.0,0.0,5.0,2.0,1.0,0.0,1.0,268.0,1.0
,,,,,,,,,,,,,,
biaempresas.info,16.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,-1.0,0.0
on-tienda.com,13.0,0.0,0.0,1.0,1800.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,356.0,1.0
spainterpretain.com,19.0,0.0,0.0,1.0,1587.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,342.0,1.0
gibraneously.com,16.0,0.0,0.0,1.0,1800.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,325.0,1.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
fibery.io,9.0,0.0,0.0,3.0,60.0,1.0,0.0,5.0,4.0,14.0,0.0,1.0,-1.0,0.0
yogisandyoginis.com,19.0,0.0,0.0,1.0,10800.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,190.0,1.0
,,,,,,,,,,,,,,
pl-oferta2812785.shop,21.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,359.0,1.0
gd5623.com,10.0,0.0,0.0,1.0,300.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,179.0,1.0
,,,,,,,,,,,,,,
wpdevcloud.com,14.0,0.0,0.0,1.0,3600.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,513.0,1.0
,,,,,,,,,,,,,,
polyplasticoproducts.com,24.0,0.0,0.0,1.0,14400.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,98.0,1.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
uwu.ai,6.0,0.0,0.0,1.0,300.0,0.0,0.0,5.0,2.0,1.0,0.0,1.0,-1.0,0.0
,,,,,,,,,,,,,,
linkin.bio,10.0,0.0,0.0,4.0,60.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,-1.0,0.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
tw1.ru,6.0,0.0,0.0,1.0,600.0,0.0,0.0,2.0,4.0,2.0,0.0,1.0,282.0,1.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
qrco.de,7.0,0.0,0.0,4.0,35.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,-1.0,0.0
q-r.to,6.0,0.0,0.0,4.0,60.0,1.0,0.0,0.0,4.0,1.0,0.0,2.0,2324.0,1.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
urlz.fr,7.0,0.0,0.0,2.0,300.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,600.0,1.0
,,,,,,,,,,,,,,
r2.dev,6.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,-1.0,0.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
groupeameli.fr,14.0,0.0,0.0,1.0,21600.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,356.0,1.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
local-suivi-colis.com,21.0,0.0,0.0,1.0,600.0,0.0,0.0,2.0,4.0,1.0,0.0,3.0,359.0,1.0
steamcommunllity.com,20.0,0.0,0.0,1.0,14400.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,115.0,1.0
,,,,,,,,,,,,,,
keensalmon.org,14.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,138.0,1.0
,,,,,,,,,,,,,,
bluemountcapital.cn,19.0,0.0,0.0,1.0,14400.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,673.0,1.0
hystove.com,11.0,0.0,0.0,1.0,14400.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,48.0,1.0
,,,,,,,,,,,,,,
ab-acc.com,10.0,0.0,0.0,1.0,86400.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,139.0,1.0
autoklass-sokolniki.ru,22.0,0.0,0.0,1.0,600.0,0.0,0.0,2.0,4.0,1.0,1.0,2.0,268.0,1.0
,,,,,,,,,,,,,,
qrto.org,8.0,0.0,0.0,3.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1780.0,1.0
,,,,,,,,,,,,,,
meiyuyuan.com,13.0,0.0,0.0,1.0,600.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,39.0,1.0
,,,,,,,,,,,,,,
lazafra.mx,10.0,0.0,0.0,1.0,14400.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,101.0,1.0
,,,,,,,,,,,,,,
www-votre-pickup.com,20.0,0.0,0.0,1.0,900.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,359.0,1.0
,,,,,,,,,,,,,,
www-mond-client.com,19.0,0.0,0.0,1.0,900.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,359.0,1.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
joylink.bio,11.0,0.0,0.0,1.0,600.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,-1.0,0.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
m-pages.com,11.0,0.0,0.0,1.0,300.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1269.0,1.0
fr-coursier-prio.com,20.0,0.0,0.0,1.0,900.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,359.0,1.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
www-prgm-client.com,19.0,0.0,0.0,1.0,900.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,359.0,1.0
,,,,,,,,,,,,,,
expertadmin.nl,14.0,0.0,0.0,1.0,14400.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,-1.0,0.0
agaasia.ro,10.0,0.0,0.0,1.0,14400.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,287.0,1.0
redistribution-lockers-france.com,33.0,0.0,0.0,1.0,900.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,359.0,1.0
pl-ogloszenie-9039104.rest,26.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,357.0,1.0
formstack.com,13.0,0.0,0.0,4.0,54.0,1.0,0.0,5.0,4.0,17.0,0.0,1.0,164.0,1.0
,,,,,,,,,,,,,,
wixstudio.com,13.0,0.0,0.0,1.0,3600.0,0.0,0.0,5.0,4.0,1.0,0.0,1.0,818.0,1.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
websaver.ca,11.0,0.0,0.0,3.0,60.0,1.0,0.0,5.0,4.0,2.0,0.0,1.0,975.0,1.0
,,,,,,,,,,,,,,
pl-oferta-90302.rest,20.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,358.0,1.0
,,,,,,,,,,,,,,
reportak.de,11.0,0.0,0.0,2.0,300.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,-1.0,0.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
makeweb.co,10.0,0.0,0.0,1.0,300.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,317.0,1.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
flutterflow.app,15.0,0.0,0.0,4.0,3600.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,-1.0,0.0
paiementaideurgent.fr,21.0,0.0,0.0,1.0,900.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,355.0,1.0
,,,,,,,,,,,,,,
myshopify.com,13.0,0.0,0.0,1.0,2142.0,0.0,0.0,0.0,4.0,7.0,0.0,1.0,163.0,1.0
websoft-bd.com,14.0,0.0,0.0,1.0,14400.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,256.0,1.0
thaicigar.com,13.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,331.0,1.0
,,,,,,,,,,,,,,
remotecall-assemblev2.com,25.0,0.0,0.0,1.0,3600.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,352.0,1.0
,,,,,,,,,,,,,,
surge.sh,8.0,0.0,0.0,1.0,301.0,0.0,0.0,5.0,4.0,1.0,0.0,1.0,-1.0,0.0
,,,,,,,,,,,,,,
bubbleapps.io,13.0,0.0,0.0,2.0,108.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,-1.0,0.0
jimdofree.com,13.0,0.0,0.0,2.0,1400.0,1.0,0.0,1.0,4.0,2.0,0.0,1.0,165.0,1.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
wl.co,5.0,0.0,0.0,1.0,1830.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1678.0,1.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
fibertelperu.com,16.0,0.0,0.0,1.0,14400.0,0.0,0.0,1.0,2.0,6.0,0.0,1.0,1025.0,1.0
adsensearticle.com,18.0,0.0,0.0,1.0,300.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,6.0,1.0
,,,,,,,,,,,,,,
delta-control.es,16.0,0.0,0.0,1.0,14400.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,-1.0,0.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
pl-oferta6675033.shop,21.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,357.0,1.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
pl-oferta8182521.shop,21.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,357.0,1.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
myfunnelish.com,15.0,0.0,0.0,1.0,300.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,73.0,1.0
,,,,,,,,,,,,,,
plutio.com,10.0,0.0,0.0,1.0,300.0,0.0,0.0,5.0,2.0,6.0,0.0,1.0,766.0,1.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
com.de,6.0,0.0,0.0,1.0,3600.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,-1.0,0.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
pl-oferta8454404.shop,21.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,357.0,1.0
,,,,,,,,,,,,,,
pl-kategorie91847269173827529.shop,34.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,357.0,1.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
pl-oferta7955561.com,20.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,356.0,1.0
pl-oferta7955561.shop,21.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,356.0,1.0
pl-kategorie1982641267469832.shop,33.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,357.0,1.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
dynalias.com,12.0,0.0,0.0,1.0,300.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,145.0,1.0
,,,,,,,,,,,,,,
atendimjuridico.app,19.0,0.0,0.0,1.0,600.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,-1.0,0.0
,,,,,,,,,,,,,,
pl-kategoria8417821894127816.shop,33.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,357.0,1.0
,,,,,,,,,,,,,,
correcaoitoken.com,18.0,0.0,0.0,1.0,3600.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,352.0,1.0
ustmoneymatters.com,19.0,0.0,0.0,1.0,900.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,353.0,1.0
treasuryinfohub.com,19.0,0.0,0.0,1.0,900.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,353.0,1.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
convosoftserver.com,19.0,0.0,0.0,1.0,14400.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,19.0,1.0
mytaxassistance.com,19.0,0.0,0.0,1.0,900.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,353.0,1.0
,,,,,,,,,,,,,,
caa.or.jp,9.0,1.0,0.0,1.0,3600.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,-1.0,0.0
teachable.com,13.0,0.0,0.0,3.0,33.0,1.0,0.0,5.0,2.0,34.0,0.0,1.0,205.0,1.0
iknowustreasury.com,19.0,0.0,0.0,1.0,900.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,353.0,1.0
understandirspros.com,21.0,0.0,0.0,1.0,900.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,353.0,1.0
oferta-738384.world,19.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,-1.0,0.0
vrt-dossier.info,16.0,0.0,0.0,1.0,900.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,-1.0,0.0
,,,,,,,,,,,,,,
pl-oferta78934.rest,19.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,323.0,1.0
pz-5817563.rest,15.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,292.0,1.0
kategoria-dom-i-ogcvod-u9347c.rest,34.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,5.0,292.0,1.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
communitydesign.co.jp,21.0,1.0,0.0,1.0,3600.0,0.0,0.0,5.0,3.0,2.0,0.0,2.0,-1.0,0.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
prio-disptch.com,16.0,0.0,0.0,1.0,900.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,356.0,1.0
,,,,,,,,,,,,,,
www-prgm-pickup.com,19.0,0.0,0.0,1.0,900.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,356.0,1.0
,,,,,,,,,,,,,,
hyundai-motom.ru,16.0,0.0,0.0,1.0,86400.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,237.0,1.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
localtalent.ph,14.0,0.0,0.0,1.0,300.0,0.0,0.0,5.0,2.0,2.0,0.0,1.0,-1.0,0.0
vww-icloud.com,14.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,251.0,1.0
dhlcvgjobs.com,14.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,148.0,1.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
pl-kategoria4891987462841024.shop,33.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,356.0,1.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
flywheelsites.com,17.0,0.0,0.0,1.0,300.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,8.0,1.0
www-relivr-pickup.com,21.0,0.0,0.0,1.0,900.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,356.0,1.0
,,,,,,,,,,,,,,
www-coursier-prio.com,21.0,0.0,0.0,1.0,900.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,356.0,1.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
entropylearningplatform.it,26.0,0.0,0.0,1.0,3600.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,209.0,1.0
gesovivienda.com.mx,19.0,1.0,0.0,1.0,10800.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,792.0,1.0
kasambavesi.co.zw,17.0,1.0,0.0,1.0,14400.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,-1.0,0.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
kana-wein.de,12.0,0.0,0.0,1.0,600.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,-1.0,0.0
keepo.io,8.0,0.0,0.0,4.0,60.0,1.0,0.0,5.0,4.0,0.0,1.0,1.0,-1.0,0.0
,,,,,,,,,,,,,,
bolt.host,9.0,0.0,0.0,3.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,55.0,1.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
cloudaccess.host,16.0,0.0,0.0,1.0,600.0,0.0,0.0,2.0,2.0,5.0,0.0,1.0,458.0,1.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
recaptcha-metacloud.com,23.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,348.0,1.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
roblox.tc,9.0,0.0,0.0,1.0,300.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,305.0,1.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
gonjihui.com,12.0,0.0,0.0,1.0,60.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,31.0,1.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
pl-oferta-85434.rest,20.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,325.0,1.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
scanned.page,12.0,0.0,0.0,2.0,193.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,-1.0,0.0
,,,,,,,,,,,,,,
thefincengov.com,16.0,0.0,0.0,2.0,300.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,348.0,1.0
www-suivre-relais.com,21.0,0.0,0.0,1.0,900.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,352.0,1.0
,,,,,,,,,,,,,,
garzopintura.com,16.0,0.0,0.0,1.0,14400.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,240.0,1.0
kirvano.com,11.0,0.0,0.0,2.0,300.0,1.0,0.0,5.0,2.0,8.0,1.0,1.0,754.0,1.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
